# timestamp[ns] tx ty tz qw qx qy qz
1520511183179472237 -0.4315054730 -0.6934415583 1.0898163784 0.9792685403 0.1235997041 -0.1396836078 -0.0790235963
1520511183187805237 -0.4281859781 -0.6900740377 1.0912600642 0.9785897544 0.1219500248 -0.1466180209 -0.0774173099
1520511183196139237 -0.4244389032 -0.6869893281 1.0924272075 0.9779350303 0.1187185312 -0.1549020815 -0.0745273906
1520511183204472237 -0.4206174886 -0.6833198571 1.0937575089 0.9766996900 0.1182686037 -0.1633192719 -0.0734647422
1520511183212805237 -0.4162926820 -0.6796989388 1.0947163929 0.9753975339 0.1176418903 -0.1726083661 -0.0704726075
1520511183221139237 -0.4123425370 -0.6762193454 1.0958952663 0.9740727047 0.1159053533 -0.1813765816 -0.0696480485
1520511183229472237 -0.4086558138 -0.6727740869 1.0970162117 0.9728886886 0.1139664102 -0.1895985493 -0.0674658949
1520511183237805237 -0.4047444829 -0.6693031170 1.0980746494 0.9715341495 0.1121944362 -0.1977465968 -0.0665589086
1520511183246139237 -0.4007611383 -0.6655619360 1.0991312094 0.9700056979 0.1113861117 -0.2061674816 -0.0646300985
1520511183254472237 -0.3966635021 -0.6618156171 1.1000818535 0.9682598859 0.1100145878 -0.2151391386 -0.0639119304
1520511183262805237 -0.3926088785 -0.6580990521 1.1011538277 0.9666263942 0.1085778475 -0.2235106757 -0.0623477583
1520511183271138237 -0.3884845217 -0.6543398239 1.1022504683 0.9648140210 0.1073484462 -0.2321044242 -0.0611371602
1520511183279472237 -0.3846893954 -0.6503330258 1.1033979166 0.9629713388 0.1060855989 -0.2402063955 -0.0610977403
1520511183287805237 -0.3801263154 -0.6465585272 1.1043181263 0.9606708323 0.1049656952 -0.2501562161 -0.0592926832
1520511183296138237 -0.3757385108 -0.6426033302 1.1053203462 0.9587742717 0.1037169611 -0.2582561410 -0.0574321641
1520511183304472237 -0.3718716058 -0.6387472666 1.1061765147 0.9566254536 0.1036342098 -0.2662268486 -0.0570171663
1520511183312805237 -0.3676598128 -0.6347263795 1.1071881204 0.9544923394 0.1013557954 -0.2747157587 -0.0565917728
1520511183321139237 -0.3635326162 -0.6309029508 1.1081156204 0.9524519422 0.0998755733 -0.2823561330 -0.0559926948
1520511183329472237 -0.3594349055 -0.6265066744 1.1089833721 0.9505237084 0.0999457034 -0.2889294592 -0.0550935913
1520511183337805237 -0.3552210900 -0.6222575472 1.1097771240 0.9484270366 0.0994460221 -0.2960140112 -0.0545192639
1520511183346139237 -0.3511245068 -0.6181542252 1.1106665736 0.9462739159 0.0985078645 -0.3032633443 -0.0537886668
1520511183354472237 -0.3468441966 -0.6140139954 1.1113447358 0.9441492636 0.0975062233 -0.3102814304 -0.0529163333
1520511183362805237 -0.3425563848 -0.6099981709 1.1120934397 0.9422686935 0.0966922304 -0.3164114267 -0.0516152206
1520511183371139237 -0.3381017317 -0.6055947974 1.1129112088 0.9397017218 0.0965072606 -0.3239801998 -0.0518059147
1520511183379472237 -0.3343443176 -0.6015222261 1.1135119272 0.9379809896 0.0956158037 -0.3292358803 -0.0515074394
1520511183387805237 -0.3300909927 -0.5970764245 1.1142806524 0.9361218993 0.0950132450 -0.3348127317 -0.0504847256
1520511183396138237 -0.3257627734 -0.5928846119 1.1147898028 0.9338556616 0.0944851120 -0.3412847597 -0.0501086778
1520511183404472237 -0.3212582261 -0.5889399068 1.1154837129 0.9317741368 0.0933552769 -0.3474189678 -0.0488038013
1520511183412805237 -0.3172307390 -0.5846512593 1.1159570543 0.9299097717 0.0925939234 -0.3525759401 -0.0488301980
1520511183421138237 -0.3132038876 -0.5805608184 1.1164089308 0.9281470598 0.0921274299 -0.3574307997 -0.0479457565
1520511183429472237 -0.3090374752 -0.5763858577 1.1169490328 0.9263855015 0.0913230987 -0.3621705385 -0.0479843238
1520511183437805237 -0.3053050721 -0.5720748878 1.1174723992 0.9253820499 0.0906512938 -0.3649692660 -0.0474113866
1520511183446139237 -0.3010995430 -0.5683873023 1.1179361678 0.9240878393 0.0886067232 -0.3688668272 -0.0463441210
1520511183454472237 -0.2971159700 -0.5640765300 1.1181885140 0.9228074325 0.0893878527 -0.3718228395 -0.0467336095
1520511183462805237 -0.2932453041 -0.5601246539 1.1183900237 0.9219223473 0.0886496833 -0.3742301832 -0.0463916930
1520511183471139237 -0.2894156230 -0.5561759968 1.1185804927 0.9213391580 0.0881257225 -0.3758462682 -0.0459085566
1520511183479472237 -0.2853434087 -0.5520122844 1.1186614113 0.9204548192 0.0894875281 -0.3776333467 -0.0463461276
1520511183487805237 -0.2816544474 -0.5480640995 1.1186047617 0.9203088048 0.0891853364 -0.3780855516 -0.0461410370
1520511183496139237 -0.2777848788 -0.5442750052 1.1186583495 0.9204887920 0.0895784008 -0.3776460251 -0.0453825251
1520511183504472237 -0.2740995602 -0.5402365308 1.1184306041 0.9206620497 0.0912763197 -0.3767656630 -0.0458002063
1520511183512805237 -0.2702960189 -0.5365939596 1.1182780057 0.9212030146 0.0920135767 -0.3753053251 -0.0454358939
1520511183521138237 -0.2664945593 -0.5325313621 1.1178211549 0.9216197088 0.0948688775 -0.3735490013 -0.0455867544
1520511183529472237 -0.2629388850 -0.5288695420 1.1175496048 0.9227619366 0.0960952604 -0.3704227333 -0.0454214485
1520511183537805237 -0.2592574027 -0.5252081958 1.1172250124 0.9240133564 0.0981434902 -0.3668788498 -0.0443517997
1520511183546138237 -0.2556802009 -0.5216135072 1.1170423165 0.9256146997 0.0997005536 -0.3623854313 -0.0444300176
1520511183554472237 -0.2521391650 -0.5178675165 1.1168277973 0.9270024920 0.1022753996 -0.3581681455 -0.0438372220
1520511183562805237 -0.2486408051 -0.5140375904 1.1164913347 0.9288652826 0.1051185949 -0.3526185742 -0.0426557023
1520511183571139237 -0.2451654775 -0.5103037024 1.1161860487 0.9306510541 0.1080914973 -0.3470378916 -0.0420659662
1520511183579472237 -0.2413614507 -0.5066564542 1.1158523338 0.9325994507 0.1100509217 -0.3413288604 -0.0405175047
1520511183587805237 -0.2379044287 -0.5030525279 1.1154708031 0.9346700650 0.1129332530 -0.3347694663 -0.0395898277
1520511183596139237 -0.2343277967 -0.4995779971 1.1152400145 0.9372633055 0.1143512797 -0.3272400002 -0.0370845416
1520511183604472237 -0.2309212068 -0.4962177551 1.1149299535 0.9396152419 0.1165753310 -0.3197557113 -0.0359120373
1520511183612805237 -0.2271567214 -0.4925478206 1.1145954764 0.9419574201 0.1184742780 -0.3123429943 -0.0334950448
1520511183621139237 -0.2239681464 -0.4891788083 1.1139274366 0.9445316868 0.1204047380 -0.3037545571 -0.0331022779
1520511183629472237 -0.2207875865 -0.4856763529 1.1133359335 0.9473851288 0.1221225909 -0.2941958329 -0.0315642600
1520511183637805237 -0.2175578376 -0.4824736673 1.1127822177 0.9499880802 0.1233562066 -0.2852907323 -0.0302504839
1520511183646138237 -0.2142975905 -0.4793372111 1.1121006663 0.9525800958 0.1242786540 -0.2762020620 -0.0292984320
1520511183654472237 -0.2110338893 -0.4762047748 1.1114645108 0.9555080891 0.1254108850 -0.2654953028 -0.0280828385
1520511183662805237 -0.2080355683 -0.4731974742 1.1110399628 0.9585223159 0.1258416697 -0.2543317415 -0.0267246951
1520511183671138237 -0.2050999103 -0.4699429477 1.1102246811 0.9609818880 0.1276258986 -0.2438828311 -0.0273240843
1520511183679472237 -0.2021670146 -0.4666722356 1.1094890413 0.9635993775 0.1288757822 -0.2328267227 -0.0256707938
1520511183687805237 -0.1991756756 -0.4636867583 1.1088895481 0.9662042251 0.1296139518 -0.2214000531 -0.0251323587
1520511183696139237 -0.1964466271 -0.4607545328 1.1081760808 0.9690589728 0.1290032735 -0.2090674627 -0.0239511717
1520511183704472237 -0.1935407882 -0.4574888418 1.1075260725 0.9713416896 0.1299217460 -0.1976163150 -0.0237371880
1520511183712805237 -0.1907633138 -0.4544762422 1.1069174446 0.9736731680 0.1303064657 -0.1855737228 -0.0233062290
1520511183721139237 -0.1879702041 -0.4514658448 1.1063362402 0.9759486193 0.1300061619 -0.1734733213 -0.0230151483
1520511183729472237 -0.1854173919 -0.4487252607 1.1059621956 0.9783319468 0.1292641946 -0.1601880709 -0.0222969025
1520511183737805237 -0.1823817923 -0.4455117505 1.1052568309 0.9800694115 0.1302711784 -0.1482691577 -0.0225748872
1520511183746139237 -0.1796816324 -0.4426187234 1.1046366647 0.9821610185 0.1294862890 -0.1345159405 -0.0223270344
1520511183754472237 -0.1768477184 -0.4399349847 1.1040941528 0.9841140956 0.1282862820 -0.1208579769 -0.0213407148
1520511183762805237 -0.1744905878 -0.4372341593 1.1038363384 0.9859241353 0.1280528700 -0.1053909455 -0.0211851500
1520511183771138237 -0.1715505241 -0.4345727709 1.1030179330 0.9873879229 0.1275131699 -0.0914699292 -0.0209459596
1520511183779472237 -0.1685908206 -0.4315416934 1.1023610575 0.9884730288 0.1275102123 -0.0784308852 -0.0226011780
1520511183787805237 -0.1660797564 -0.4292187074 1.1018515100 0.9897983985 0.1260047117 -0.0627337013 -0.0220550618
1520511183796138237 -0.1632903294 -0.4266513093 1.1012992809 0.9906314344 0.1253952706 -0.0488917654 -0.0231296903
1520511183804472237 -0.1605135104 -0.4239666957 1.1006017716 0.9912377484 0.1255153086 -0.0342220537 -0.0228579205
1520511183812805237 -0.1574781202 -0.4212697495 1.0998485917 0.9915017346 0.1262357341 -0.0207941637 -0.0235892463
1520511183821139237 -0.1549657616 -0.4186458811 1.0993200621 0.9916460354 0.1265835755 -0.0055436707 -0.0241662282
1520511183829472237 -0.1521434677 -0.4159160811 1.0984667363 0.9915571549 0.1272472510 0.0085715784 -0.0234323226
1520511183837805237 -0.1491367888 -0.4133226711 1.0976940477 0.9912241581 0.1282568899 0.0222394564 -0.0230270541
1520511183846139237 -0.1461449615 -0.4107025363 1.0970663521 0.9906754969 0.1292237966 0.0366214610 -0.0228503569
1520511183854472237 -0.1431767332 -0.4080289189 1.0963233299 0.9897804287 0.1312097293 0.0510229605 -0.0227017051
1520511183862805237 -0.1401668970 -0.4053204336 1.0955396168 0.9886857215 0.1333705080 0.0645878538 -0.0232650120
1520511183871139237 -0.1371940437 -0.4025753207 1.0946364875 0.9872665910 0.1363287692 0.0787056741 -0.0229033170
1520511183879472237 -0.1341891807 -0.4000491852 1.0938853510 0.9857035680 0.1388316307 0.0926682607 -0.0229531671
1520511183887805237 -0.1312249745 -0.3973608140 1.0929906343 0.9840894088 0.1405109010 0.1061580958 -0.0235622755
1520511183896138237 -0.1281825369 -0.3946962057 1.0922421546 0.9821125329 0.1432503405 0.1198943509 -0.0236570767
1520511183904472237 -0.1250729322 -0.3919843620 1.0914170750 0.9799356569 0.1458790671 0.1336464248 -0.0241669025
1520511183912805237 -0.1220810342 -0.3894660246 1.0906008705 0.9776296123 0.1482870079 0.1473264740 -0.0233712319
1520511183921138237 -0.1189863078 -0.3868956498 1.0899430619 0.9750088343 0.1504946101 0.1617220427 -0.0235611202
1520511183929472237 -0.1157221403 -0.3844942063 1.0894178256 0.9724126348 0.1520309276 0.1754041627 -0.0231007441
1520511183937805237 -0.1127546217 -0.3818114160 1.0887433323 0.9695178094 0.1540769047 0.1891295882 -0.0229243010
1520511183946139237 -0.1092903771 -0.3793583834 1.0882509021 0.9669377507 0.1550964741 0.2011724770 -0.0224967641
1520511183954472237 -0.1062115733 -0.3766110822 1.0877201479 0.9638094898 0.1566348420 0.2146476257 -0.0215218606
1520511183962805237 -0.1027528353 -0.3736403796 1.0871123836 0.9609504147 0.1589304715 0.2255247329 -0.0213072900
1520511183971139237 -0.0996306748 -0.3709098292 1.0866881154 0.9579875641 0.1596558124 0.2373125448 -0.0212745086
1520511183979472237 -0.0959660471 -0.3683689047 1.0865143861 0.9549256256 0.1599293804 0.2493289646 -0.0193574368
1520511183987805237 -0.0926169161 -0.3654227327 1.0861260804 0.9515842165 0.1619968676 0.2605820479 -0.0184794504
1520511183996139237 -0.0890646581 -0.3627436469 1.0861694372 0.9480157824 0.1640704784 0.2721169448 -0.0173009470
1520511184004472237 -0.0853936688 -0.3600637835 1.0862422405 0.9450656979 0.1648125299 0.2817773548 -0.0170052615
1520511184012805237 -0.0818924737 -0.3575254323 1.0863817629 0.9420326690 0.1647967806 0.2917748742 -0.0168491693
1520511184021138237 -0.0781789608 -0.3549052524 1.0866848326 0.9393318412 0.1644221746 0.3005866539 -0.0163921970
1520511184029472237 -0.0745357533 -0.3520576908 1.0866807135 0.9367806794 0.1641546654 0.3086091326 -0.0159877378
1520511184037805237 -0.0706540797 -0.3494559821 1.0871183329 0.9344738361 0.1639022757 0.3156603885 -0.0159126600
1520511184046138237 -0.0668060812 -0.3470613483 1.0875197638 0.9324220496 0.1624355408 0.3224721721 -0.0146804235
1520511184054472237 -0.0626970102 -0.3446133873 1.0879902937 0.9305570982 0.1619853452 0.3280330901 -0.0147826491
1520511184062805237 -0.0586877647 -0.3420159552 1.0884424952 0.9287365749 0.1618628905 0.3332125301 -0.0147712201
1520511184071139237 -0.0546352299 -0.3394515666 1.0889094813 0.9271366174 0.1617338567 0.3376826669 -0.0151746069
1520511184079472237 -0.0506141154 -0.3368323822 1.0893446090 0.9255885730 0.1620657188 0.3417471766 -0.0151447582
1520511184087805237 -0.0463629245 -0.3344010991 1.0898746043 0.9245188130 0.1618223765 0.3447565968 -0.0148785680
1520511184096139237 -0.0422770999 -0.3320583973 1.0904130379 0.9237326505 0.1602572448 0.3476231282 -0.0139200112
1520511184104472237 -0.0380465786 -0.3296269165 1.0909704580 0.9232596232 0.1593029455 0.3493162379 -0.0138710389
1520511184112805237 -0.0337705299 -0.3271871223 1.0914777799 0.9229793220 0.1593456035 0.3500395215 -0.0138015648
1520511184121139237 -0.0295224146 -0.3247113107 1.0920989786 0.9230172848 0.1585973241 0.3502635424 -0.0141926578
1520511184129472237 -0.0251924160 -0.3223466778 1.0927109415 0.9233936242 0.1578763182 0.3495945454 -0.0142455867
1520511184137805237 -0.0209147221 -0.3199866098 1.0933045175 0.9240010184 0.1571251907 0.3483170905 -0.0144567278
1520511184146138237 -0.0165655345 -0.3176896443 1.0939758951 0.9247547784 0.1565091781 0.3465700659 -0.0149220113
1520511184154472237 -0.0123017201 -0.3154398174 1.0946107561 0.9257170477 0.1556094462 0.3443871393 -0.0152034876
1520511184162805237 -0.0081136845 -0.3129824239 1.0950875650 0.9269908045 0.1561478834 0.3406185110 -0.0168794798
1520511184171138237 -0.0039603531 -0.3107191364 1.0956824610 0.9284797154 0.1549991751 0.3370194496 -0.0178483713
1520511184179472237 0.0002305225 -0.3085838012 1.0963739874 0.9299126011 0.1541949154 0.3333518536 -0.0190531927
1520511184187805237 0.0043850018 -0.3067389165 1.0972000761 0.9315287173 0.1522467619 0.3296897499 -0.0194895146
1520511184196139237 0.0083877976 -0.3042786409 1.0976809300 0.9330877692 0.1531064871 0.3246927046 -0.0219149763
1520511184204472237 0.0123850876 -0.3021687285 1.0983013011 0.9352086379 0.1513220802 0.3192793785 -0.0233903860
1520511184212805237 0.0162876886 -0.2998368772 1.0988097956 0.9371600236 0.1511336188 0.3133753532 -0.0261841074
1520511184221139237 0.0201058051 -0.2976865264 1.0993699855 0.9391600293 0.1507635080 0.3072584932 -0.0290003849
1520511184229472237 0.0238806082 -0.2955230326 1.1000473471 0.9410231842 0.1505375391 0.3013949664 -0.0312232329
1520511184237805237 0.0275980763 -0.2936327315 1.1007003286 0.9433176642 0.1491247542 0.2945535905 -0.0339378009
1520511184246139237 0.0314462370 -0.2913236085 1.1012035413 0.9457354504 0.1483451894 0.2868322866 -0.0361303479
1520511184254472237 0.0350627310 -0.2893576943 1.1019981107 0.9483190159 0.1458678050 0.2791836526 -0.0383420884
1520511184262805237 0.0388619218 -0.2874015163 1.1024945477 0.9508083406 0.1447234608 0.2709546889 -0.0400271886
1520511184271138237 0.0423477041 -0.2854662273 1.1032645031 0.9534084549 0.1420964363 0.2627176590 -0.0424305614
1520511184279472237 0.0460831529 -0.2836072718 1.1039671692 0.9561726026 0.1401492621 0.2530822450 -0.0451831352
1520511184287805237 0.0497779752 -0.2815592529 1.1043175496 0.9587518472 0.1384605177 0.2436988006 -0.0472702340
1520511184296138237 0.0535678405 -0.2796171738 1.1048668969 0.9615666405 0.1361066239 0.2334145712 -0.0488080000
1520511184304472237 0.0573050623 -0.2775633378 1.1056854454 0.9638949047 0.1345400812 0.2240342218 -0.0511297040
1520511184312805237 0.0609398251 -0.2756909888 1.1063981996 0.9664960005 0.1314641355 0.2139931706 -0.0530055196
1520511184321139237 0.0646160552 -0.2736140097 1.1069170312 0.9689841768 0.1292483405 0.2033778121 -0.0547904834
1520511184329472237 0.0683647058 -0.2719117583 1.1077928670 0.9714760919 0.1258780643 0.1928181494 -0.0566575421
1520511184337805237 0.0719505896 -0.2698630200 1.1084211828 0.9737655647 0.1227689481 0.1828135436 -0.0573377598
1520511184346139237 0.0757874404 -0.2679843654 1.1091530062 0.9759115784 0.1207399064 0.1719878528 -0.0586399579
1520511184354472237 0.0795667304 -0.2655116311 1.1096472816 0.9779170432 0.1194142833 0.1606106975 -0.0601887807
1520511184362805237 0.0833906513 -0.2636523638 1.1104301025 0.9800330048 0.1162778273 0.1493751711 -0.0608427034
1520511184371139237 0.0870328230 -0.2614864689 1.1109817635 0.9818059670 0.1148568252 0.1379703988 -0.0618798993
1520511184379472237 0.0907999706 -0.2594828976 1.1117809763 0.9835714197 0.1128826533 0.1258152677 -0.0633662946
1520511184387805237 0.0948220190 -0.2567733286 1.1121748836 0.9849565988 0.1134005820 0.1131810129 -0.0647368885
1520511184396138237 0.0986494501 -0.2543930157 1.1128181667 0.9863197116 0.1124917025 0.1012987855 -0.0652502827
1520511184404472237 0.1023615545 -0.2526919248 1.1136847194 0.9877866701 0.1096131010 0.0902525856 -0.0641633329
1520511184412805237 0.1061501855 -0.2502235593 1.1142681963 0.9887647955 0.1095668403 0.0787537469 -0.0643205562
1520511184421138237 0.1100686129 -0.2475501299 1.1147175534 0.9897142860 0.1090803864 0.0657457582 -0.0651505693
1520511184429472237 0.1136861563 -0.2455932349 1.1157523577 0.9907010843 0.1062801916 0.0551133511 -0.0646405516
1520511184437805237 0.1173478039 -0.2429370789 1.1160495387 0.9912889747 0.1064444791 0.0428892805 -0.0646239207
1520511184446139237 0.1208602063 -0.2406692343 1.1169554902 0.9919145591 0.1046819139 0.0327191800 -0.0638487251
1520511184454472237 0.1247631770 -0.2378307636 1.1173524454 0.9922670737 0.1044115879 0.0198947172 -0.0640973869
1520511184462805237 0.1282455291 -0.2356655461 1.1183687704 0.9927334160 0.1019386730 0.0094272328 -0.0632455459
1520511184471139237 0.1318869669 -0.2329947755 1.1190777323 0.9928739867 0.1012564159 -0.0019703377 -0.0628052742
1520511184479472237 0.1356569991 -0.2304127351 1.1195853916 0.9929555253 0.0992078938 -0.0147029186 -0.0630947128
1520511184487805237 0.1393327313 -0.2278256044 1.1202576207 0.9928452741 0.0983977958 -0.0261699371 -0.0623800443
1520511184496139237 0.1430540349 -0.2250775113 1.1208792540 0.9925952793 0.0971990115 -0.0386587373 -0.0617451677
1520511184504472237 0.1466860415 -0.2223683982 1.1215370748 0.9922053432 0.0958268283 -0.0506871667 -0.0614539418
1520511184512805237 0.1502819953 -0.2196167554 1.1222028721 0.9917201320 0.0943637222 -0.0625536295 -0.0606111471
1520511184521138237 0.1542174469 -0.2165498414 1.1226323943 0.9908181369 0.0945673538 -0.0755715688 -0.0602110712
1520511184529472237 0.1579679971 -0.2134117199 1.1230980440 0.9897395844 0.0943230925 -0.0887201939 -0.0603940104
